building,bus,car,fence,motorcycle,person,pole,rider,road,sidewalk,sky,terrain,traffic light,traffic sign,train,truck,vegetation,wall,y
0,0,6721,0,0,0,614,0,8987,8,2073,7718,0,6,0,0,52875,0,0
6,0,16596,0,0,0,254,0,18653,205,78,7694,1,106,0,0,35409,0,0
83,1371,2875,1,7,89,4775,0,31449,2358,17926,57,1704,441,0,10,15856,0,0
0,0,1318,0,0,0,233,0,17983,59,2866,15576,3,9,0,0,40955,0,0
0,0,3126,0,0,0,791,0,17711,0,69,6233,0,61,0,0,51011,0,0
0,0,11237,0,0,0,873,0,10633,138,3548,11221,0,28,0,6,41318,0,0
0,0,1725,0,0,0,9,0,17155,743,2726,15160,0,2,0,0,41482,0,0
0,55,800,346,0,0,1369,0,16259,2951,6294,15122,27,161,0,149,35469,0,0
86,177,644,0,0,12,981,0,15574,2726,9221,13140,0,0,0,133,36308,0,0
18,0,1590,446,0,4,896,0,15091,3820,18643,19029,0,243,0,58,19058,106,0
446,0,7080,11,0,47,1024,0,11912,3987,13288,12784,26,439,0,2,27755,201,0
0,0,155,0,0,0,513,0,12591,1114,4415,14742,0,0,0,0,45472,0,0
539,0,897,58,0,18,706,0,15637,5722,9481,13801,0,14,0,0,32094,35,0
5451,0,1216,1145,0,0,640,0,17898,1753,0,14101,0,0,0,11,36787,0,0
5,0,11628,0,0,0,0,0,10131,0,3713,11396,0,5,0,0,42124,0,0
0,0,206,0,0,0,421,0,13541,404,110,4554,0,25,0,0,59741,0,0
0,0,211,0,0,0,343,0,20398,49,2091,14469,14,23,0,0,41404,0,0
0,0,1439,0,0,0,256,0,10401,0,1624,8885,0,31,0,0,56366,0,0
60,0,1646,0,0,30,1,0,9278,3928,66,0,0,1,0,0,62375,1617,0
4795,0,3311,0,0,26,38,0,12193,573,6498,0,0,112,0,176,28699,22581,0
0,0,550,713,0,0,0,0,27314,1,16027,3694,0,59,0,78,30536,30,0
0,0,13031,0,0,0,6,0,9468,0,3667,11666,5,2,0,0,41157,0,0
0,0,16687,0,0,0,351,0,19088,388,8,7004,0,333,0,0,35143,0,0
0,0,720,5,0,64,917,0,14947,1,3625,6936,0,164,0,0,51623,0,0
0,0,346,0,0,0,0,0,12774,0,2388,12936,0,0,0,0,50558,0,0
0,0,232,0,0,0,56,5,11552,0,1793,10629,0,28,0,0,54707,0,0
14,179,165,0,0,0,473,0,14810,2685,8688,12870,13,44,0,120,38941,0,0
52,0,7007,0,0,0,30,0,16023,15,3806,8444,1,0,0,0,43624,0,0
10,0,640,476,0,58,551,0,18218,5538,9950,10049,85,141,0,414,28551,4321,0
127,8,743,0,0,0,2429,0,24085,770,9638,9327,88,51,0,0,31736,0,0
2232,0,8319,0,0,63,1690,0,11407,4541,492,142,0,3,0,49,33017,17047,0
133,0,7759,32,1168,0,291,366,11433,1446,666,6676,0,6,0,35,48991,0,0
12,327,176,82,10,0,774,0,15855,2731,6651,14932,8,212,0,374,36856,2,0
2900,0,6039,5074,2,7,153,0,10730,742,4029,547,0,0,0,124,44051,4604,0
0,0,244,0,0,0,358,0,12782,545,4388,16590,0,0,0,0,44095,0,0
3,362,820,349,0,18,1931,0,14636,4401,22823,17411,4,633,0,1126,13780,705,0
2447,102,958,6967,0,171,154,0,22479,858,7373,8164,8,5,0,63,29253,0,0
0,0,248,0,0,0,512,0,14030,0,1578,5252,16,1,0,0,57365,0,0
11,699,120,0,0,0,570,0,16937,5292,7380,9050,33,0,3,0,38907,0,0
8974,0,11531,0,0,120,31,0,9963,0,3061,0,0,2,0,5,45315,0,0
3,0,479,0,11,0,1,0,21939,215,3027,12087,3,183,0,0,41054,0,0
0,0,7653,0,0,0,396,0,10517,23,3941,13632,0,0,0,0,42840,0,0
0,0,457,0,0,0,752,0,15399,646,3902,12681,1,0,0,0,45164,0,0
801,11,2543,1256,0,26,2054,0,27589,1023,11779,6090,1025,57,0,781,23967,0,0
77,193,2853,3,1,71,4866,0,31490,2630,17771,34,1700,434,0,347,16532,0,0
5838,0,447,585,0,0,9,0,8334,0,0,119,0,13,0,4,61445,2208,0
5104,0,3552,4,5,0,545,0,14111,1000,14646,18513,0,0,0,3,21326,193,0
71,0,7044,23,0,153,543,39,24399,144,15733,8650,0,29,0,7,22167,0,0
11,206,2091,295,0,1,2400,0,19671,659,9800,10775,0,45,1,120,32927,0,1
0,0,2930,0,0,0,834,0,18478,0,87,6004,0,55,0,0,50614,0,0
5288,0,12491,0,0,3,314,0,24893,311,1799,137,0,1,0,1337,32428,0,0
4,0,13287,1,335,0,65,0,11491,286,3529,8916,0,2544,0,0,38544,0,0
0,0,626,0,0,0,521,0,14613,3549,0,708,0,0,0,12,54141,4832,0
0,0,400,1195,0,0,447,0,20857,23,17654,9561,0,1652,0,0,27213,0,0
65,0,1851,138,0,24,563,0,14807,5160,21515,18621,95,32,23,3,16022,83,0
108,109,9565,1350,0,0,524,0,17314,61,6077,9858,0,61,0,362,33607,6,0
938,0,1320,601,0,119,1157,0,14609,6788,10462,13890,460,149,0,1,28508,0,0
98,0,453,736,22,0,535,0,12883,2075,21925,17950,0,96,0,10381,11219,629,0
0,0,76,0,0,0,278,0,13141,0,1497,5226,0,21,0,0,58763,0,0
0,0,1,0,0,0,118,0,13483,0,1829,5916,0,10,0,0,57645,0,0
12473,0,919,962,0,0,22,0,16711,493,27,17729,0,2,0,0,29587,77,0
0,0,794,1114,2,0,4,0,25692,4,16340,4481,0,48,0,7,30516,0,0
1413,0,3587,0,0,0,958,0,17962,397,729,671,0,1,0,19275,34009,0,0
66,0,1971,24,0,0,1083,0,17183,4447,8404,12876,0,179,0,0,31447,1322,0
0,0,3023,0,0,0,2,0,23435,184,1778,7633,0,1,0,0,42946,0,0
5951,0,849,0,0,9,467,0,15311,3898,5570,15785,0,5,0,0,31157,0,0
0,0,1122,6,0,0,1072,0,19450,98,1846,4811,0,105,0,0,50492,0,0
0,0,308,0,0,0,13,0,11365,0,1848,9690,0,53,0,0,55725,0,0
62,0,1928,4180,0,10,603,0,13757,4932,1160,71,0,670,0,0,25993,25636,0
0,0,598,0,0,0,0,0,12120,0,852,4428,1,23,0,3,60977,0,0
7484,0,386,141,1,199,123,0,16995,2511,364,0,0,14,0,4,37893,12887,0
134,0,9650,0,0,0,93,0,11067,431,2724,12975,3,101,0,0,41824,0,0
3,0,451,553,3,0,3403,0,19886,3407,8156,9491,37,51,0,0,33561,0,0
105,0,1899,882,1,80,465,0,14872,5660,21495,17898,172,120,0,8,15112,233,0
5295,0,4184,0,0,0,145,0,12437,410,6427,0,0,204,0,95,38124,11681,0
1156,0,1005,0,0,0,2955,0,21897,1328,10893,10670,0,0,1,953,28144,0,0
0,0,111,0,0,0,505,0,13937,0,154,5013,7,17,0,0,59258,0,0
0,0,340,50,0,0,77,0,12107,0,1905,10842,0,5,0,0,53676,0,0
2662,0,196,33,0,588,1928,0,13697,4104,881,1144,0,11,0,0,52732,1026,0
654,12,1086,618,0,987,1009,0,17438,3443,14804,15239,7,444,49,88,21396,1728,0
299,0,12584,5,1,51,4700,0,23791,1492,17309,41,1672,421,0,2251,14385,0,0
7044,0,45,967,11,688,1351,0,11699,8991,763,2058,0,44,0,0,44923,418,0
3410,725,121,33,0,0,1439,0,14068,3599,6826,16405,9,25,96,0,32246,0,0
0,0,1043,0,0,0,0,0,13492,0,832,2854,0,0,0,0,60781,0,0
0,0,84,0,0,0,873,0,15181,11,3359,12254,0,98,0,0,47142,0,0
215,128,5344,3,7,44,3598,0,28074,1371,15684,67,1634,939,1330,10107,10457,0,0
47,1,690,2,2,95,5018,0,33240,3223,17898,66,1629,489,0,0,16602,0,0
226,0,11176,1,1,40,3946,0,24078,1535,15745,51,1642,378,0,8290,11893,0,0
128,0,5310,0,0,0,105,0,11223,958,890,8559,0,14,0,0,51815,0,0
91,8,734,2,0,99,5062,0,32993,3298,17836,51,1648,498,0,2,16680,0,0
0,0,188,0,0,0,266,0,12563,0,198,4980,0,1,0,0,60806,0,0
0,0,134,0,0,0,69,0,11772,0,1573,15022,0,0,0,0,50432,0,0
3503,0,2058,29,0,0,2121,0,21766,1190,1764,10382,0,21,0,0,36168,0,0
0,0,65,0,0,0,118,0,11901,0,1662,17843,0,0,0,0,47413,0,0
13004,0,2826,6436,693,8,69,0,17326,3580,6,0,0,121,24,33,28504,6372,0
2,0,3253,420,2,99,1215,0,14531,5536,22609,16984,4,161,0,14,14161,11,0
1257,531,539,1054,0,119,1364,89,21855,1580,6589,9505,0,2711,0,143,31666,0,0
0,0,1139,0,0,0,0,0,20941,378,1777,11482,0,0,0,0,43285,0,0
935,54,378,5993,0,26,6,0,19894,511,1293,0,0,349,16,77,49142,328,0
0,0,11387,0,51,0,126,0,13093,0,4430,9559,0,3762,0,180,36414,0,0
0,40,604,393,85,0,1127,0,17402,3244,6534,13444,30,137,0,165,35797,0,0
0,0,12009,0,0,0,77,0,9914,90,3875,11566,4,4,0,41,41422,0,0
2327,86,1599,141,1310,619,554,0,17272,7033,11523,8905,504,4182,0,802,22145,0,0
76,0,16224,7293,0,27,856,0,21492,1023,9326,943,13,0,0,0,21251,478,0
14,0,1161,193,7,3,1818,0,14744,5194,21082,18632,652,32,5,0,14807,658,0
19659,0,603,1071,0,23,165,0,13457,5184,3847,0,0,141,456,2229,16755,15412,1
3058,0,905,1012,0,89,40,0,16480,1519,1071,141,0,0,0,0,54687,0,0
4140,0,4549,706,113,3,739,0,13840,2270,14734,16190,28,220,0,5,21464,1,0
143,0,1900,5,0,3,991,0,17261,4617,8135,12211,1,108,0,3,33292,332,0
3483,0,1046,538,0,37,1,0,18064,3070,779,58,46,2,0,49,51516,313,0
17738,0,3939,636,64,2,820,0,23140,262,1691,0,0,207,0,814,25834,3855,0
4,348,405,148,0,5,1499,0,15975,3992,6726,14374,8,316,0,122,35080,0,0
86,365,285,23,0,2,816,0,16244,1658,6778,15525,6,178,0,233,36803,0,0
466,288,90,0,0,24,608,0,15272,3452,11989,13234,20,13,0,128,33418,0,0
3151,0,8855,0,0,10,2265,1,27078,1193,20795,2449,1512,1056,0,18,10619,0,0
16,0,10469,447,0,0,682,0,21643,0,125,707,0,148,0,30,44735,0,0
0,0,5500,0,0,0,904,0,15231,380,80,6083,0,41,0,0,50783,0,0
15917,0,768,2028,0,42,402,0,17437,1139,3795,0,0,332,0,977,15676,20489,0
8054,0,429,0,0,19,31,0,18711,1836,4217,15508,0,6,0,0,30113,78,0
12570,0,665,18609,0,266,59,0,14551,1364,2566,0,0,0,0,2630,19386,6336,0
1770,0,3178,77,51,849,1904,0,16728,5647,13958,10866,438,286,0,1097,22153,0,0
22945,4176,678,3,4098,2688,1206,0,3547,16889,0,130,21,0,0,4798,18310,26,0
2959,0,2131,56,0,0,2588,0,21780,794,1462,10348,0,64,0,15,36805,0,0
4625,0,1881,0,0,0,613,0,17916,6315,110,6818,0,3,0,467,40232,22,0
673,0,13693,0,0,0,0,0,2612,424,0,0,0,0,0,0,59801,1799,0
1786,5,1926,1324,0,0,867,0,20953,2298,2616,9565,0,6,24,2,37630,0,0
1,0,11300,0,0,0,211,0,11295,19,3870,10032,0,5,0,0,42269,0,0
350,0,263,120,1,39,3609,0,33097,4153,15948,132,498,202,0,0,20590,0,0
29,0,354,0,0,0,70,0,11334,0,507,7756,59,2,0,0,58891,0,0
0,0,2308,0,0,0,685,0,20304,28,18,4910,0,0,0,0,50749,0,0
0,0,7168,0,0,0,661,0,11116,43,1365,1782,0,0,0,0,56867,0,0
16344,0,4540,0,0,0,639,0,23299,4148,269,305,0,0,0,2,29456,0,0
8613,0,370,0,0,5,112,0,17104,2424,3436,15623,0,0,0,0,31315,0,0
5191,0,3275,108,227,0,576,0,15377,975,14400,17072,3,41,0,125,21573,59,0
3,0,1316,25,0,40,1504,0,16816,3703,8330,12792,24,95,0,153,32904,1297,0
14,451,330,0,0,1,1806,0,14854,4273,5919,14603,4,45,0,86,36616,0,0
0,0,124,0,0,0,736,0,14125,0,1461,4795,93,8,0,0,57660,0,0
1,0,9138,0,0,0,168,0,16577,809,4121,8017,0,1457,0,3,38711,0,0
0,0,1122,0,0,0,136,0,11688,0,1927,11514,0,0,0,0,52615,0,0
441,0,488,435,0,15,972,0,14994,4084,753,548,0,0,0,321,52615,3336,0
0,0,100,0,0,0,405,0,12499,411,4152,17650,0,0,0,0,43785,0,0
0,0,14305,30,0,5,4,0,8938,29,3702,12464,10,4,0,27,39484,0,0
0,0,617,0,0,0,90,0,11260,0,1807,7297,21,9,0,0,57901,0,0
12,0,10128,1205,0,128,1137,0,11008,1339,22156,18017,17,110,0,0,13745,0,0
12336,0,6548,21,664,0,1855,0,22449,345,1746,0,3,22,0,5234,27779,0,0
0,0,1881,0,0,0,0,0,10869,0,1128,2836,0,0,0,0,62288,0,0
3,0,319,72,0,0,312,0,11248,1662,76,1521,0,0,0,136,63038,615,0
14449,0,15301,5387,0,0,1239,0,15342,3635,641,0,0,21,0,62,22925,0,0
21,162,301,0,0,0,337,0,16953,237,7843,12218,0,67,0,280,40583,0,0
285,0,6240,0,0,140,1727,0,23283,2320,10145,6552,499,2050,0,80,25681,0,0
0,0,345,1174,0,0,25,0,23501,856,15857,7885,0,29,0,5,29319,6,0
0,0,26,0,0,0,511,0,20680,365,1885,13188,1,37,0,0,42309,0,0
10939,0,754,15191,0,294,0,0,13102,522,2736,479,0,4,0,2880,21009,11092,0
0,0,197,494,0,0,2039,0,18689,403,6686,13229,0,761,0,991,35513,0,0
0,0,4096,0,0,0,76,0,9185,2,1308,4725,0,0,0,0,59610,0,0
38,532,239,1347,0,9,795,0,15974,5372,7000,10352,0,29,7,125,37183,0,0
0,185,1028,116,2,67,439,5,21636,1239,7029,6831,5,602,0,191,39627,0,0
1,0,7577,82,19,0,151,0,11795,991,4471,9072,0,6104,0,0,38739,0,0
0,0,4666,0,0,0,178,0,12104,0,1850,5386,0,0,0,4,54814,0,0
0,0,383,0,0,0,1039,0,13201,0,45,6817,0,169,0,0,57348,0,0
168,9107,1370,0,0,277,914,0,31928,345,8798,2075,345,10,0,51,23614,0,0
0,0,144,0,0,0,435,0,12744,383,4246,19308,0,0,0,0,41742,0,0
2,0,9263,96,0,79,1275,0,11706,2527,23099,16779,98,266,8,14,13790,0,0
0,0,7478,0,181,2056,630,0,22328,2120,0,1261,325,0,0,0,43136,0,0
7,0,7426,3615,135,0,570,0,12538,2728,23096,17764,0,36,0,1,10883,203,0
928,0,978,697,4,335,745,0,14315,7193,80,3063,0,0,0,1906,46042,2716,0
125,0,763,1029,0,3,302,0,20254,637,1076,100,0,103,0,39,40855,13716,0
0,0,13434,0,0,95,676,0,19482,1324,1048,716,1,46,0,129,42564,0,0
3217,0,3632,1666,0,1,1287,0,23042,2217,1482,8201,0,3,0,0,34254,0,0
0,0,4967,0,0,0,478,0,11435,148,3836,6536,0,0,0,0,51602,0,0
0,0,2295,0,0,0,175,0,11411,0,2575,11041,0,0,0,0,51505,0,0
7300,0,22230,72,0,17,514,0,15942,196,1170,5,50,0,0,0,31506,0,0
0,0,786,254,35,246,1340,0,26973,3323,0,1543,46,84,5,0,44880,0,0
86,0,1552,2,2,78,5076,0,32736,2716,17807,54,1633,434,0,22,16804,0,0
0,0,342,0,0,0,42,0,11987,0,1874,9927,0,6,0,0,54824,0,0
92,0,1342,322,13,77,1783,0,17815,5735,20543,15794,682,46,0,0,14755,3,0
0,0,36,0,0,0,577,0,15429,121,3256,12203,0,78,0,0,47302,0,0
75,0,566,18,0,2,2824,0,24444,2391,6856,6063,0,117,0,0,35646,0,0
0,0,1651,0,0,0,83,0,14392,83,2403,15962,8,206,0,6,44208,0,0
0,0,321,0,0,0,10,0,15893,0,1761,6206,0,0,0,0,54811,0,0
4,0,426,1,0,0,261,0,11145,25,0,2278,0,5,0,317,64540,0,0
0,0,778,60,0,0,431,0,19579,1475,1811,11205,17,304,0,0,43342,0,0
0,0,263,0,0,0,407,0,12524,0,102,4617,0,1,0,0,61088,0,0
3716,0,8292,0,0,157,2217,0,26650,1468,20851,2934,1227,946,0,4,10540,0,0
24,0,7271,955,0,100,1287,0,13005,2407,22138,18269,68,195,0,0,13281,2,0
27,0,9752,49,0,31,1184,0,11241,1743,22923,16752,102,375,2,66,14566,189,0
58,0,42,20,0,3,1094,3,18598,3,3625,13814,0,474,0,0,41268,0,0
115,0,1565,3047,0,35,522,0,15009,4449,1118,372,1,526,0,8,30058,22177,0
16,2,3469,55,0,137,787,68,26261,464,13216,10642,74,15,0,0,23796,0,0
0,0,5960,0,0,0,300,0,8669,0,1562,10754,0,0,0,0,51757,0,0
0,0,169,0,0,0,313,0,13148,2,1483,6122,49,8,0,0,57708,0,0
1316,0,504,683,0,4,1,0,18062,151,1257,1,0,510,0,0,50970,5543,0
29,0,10997,0,0,0,60,0,10681,117,3646,10704,0,6,0,1,42761,0,0
0,0,458,0,0,0,455,0,11662,2483,0,1693,0,0,0,44,62207,0,0
13,0,7169,2230,157,22,1575,0,13042,3564,22613,16910,1,658,0,0,11048,0,0
0,0,193,0,0,0,421,0,13640,0,3368,13908,0,0,0,0,47472,0,0
0,0,4413,0,0,0,139,0,12915,580,4103,6607,0,0,0,0,49466,779,0
0,0,633,0,0,0,506,0,13410,303,3884,8718,136,79,0,0,51333,0,0
16960,0,10057,22,0,0,48,0,14147,382,2141,1,0,9,0,1123,26530,7582,0
5797,31,1238,256,0,518,177,0,22675,698,7358,8212,7,1,0,284,31750,0,0
4,0,1170,0,0,0,36,0,8800,2588,405,0,0,0,0,0,61136,4863,0
18,0,3535,354,1,0,678,0,14913,4356,13541,13535,0,1177,3,3,26500,388,0
0,0,1083,0,0,0,16,0,16285,309,3639,6957,61,413,0,0,50239,0,0
5299,74,18084,0,0,0,1689,0,12882,5586,10649,1996,98,2,0,2165,20475,3,0
0,0,1380,0,0,0,837,0,12060,1,3902,16502,153,268,0,0,43899,0,0
802,0,12998,0,0,0,0,0,5038,0,0,0,0,0,0,0,55796,4368,0
0,0,2874,0,0,0,498,0,17006,3148,2701,11227,2,1,0,0,41545,0,0
0,0,315,0,0,0,56,0,12117,0,1409,2225,0,0,0,0,62880,0,0
18195,0,17035,1,0,58,842,0,16218,1976,4445,4660,0,73,0,32,15461,6,0
77,0,1208,30,0,15,1222,0,14283,4829,12709,14943,34,644,0,0,28107,901,0
435,4379,19504,28,136,51,357,12,14219,2844,3058,1427,115,64,0,4863,27508,2,0
1137,0,4554,15835,54,4,174,0,13172,7977,418,53,0,0,11,35,30117,5461,0
3,0,802,2570,0,0,1045,0,18456,3824,8451,12301,0,0,0,0,30760,790,0
546,0,593,4697,0,84,401,0,14501,2457,1144,886,0,5,0,48,46721,6919,0
548,0,1628,2819,0,28,916,0,13912,1365,13415,15686,2,33,0,0,27725,925,0
19815,0,852,74,45,1224,55,0,14537,8304,0,2318,0,0,0,0,27234,4544,0
2197,213,4809,202,140,279,2560,23,27343,1198,20048,4648,2480,535,0,273,12054,0,0
761,0,13087,494,0,0,0,0,5789,11,0,0,0,0,0,0,58853,7,0
0,0,3988,0,0,74,1525,0,24016,3219,0,3625,29,29,0,0,43010,0,0
19,4427,13334,453,0,3,634,0,13817,302,6605,10536,20,58,0,319,28063,412,0
0,0,1061,0,0,0,645,0,19112,297,1580,4225,0,118,0,0,51964,0,0
3,44,392,492,0,0,1669,0,17199,1001,6586,15387,4,562,0,519,35144,0,0
602,22,2709,1100,0,15,2194,0,27494,1125,11676,6107,1040,127,0,351,24440,0,0
124,0,9402,0,0,182,0,0,4843,0,0,0,0,0,0,25,64419,7,0
0,0,13224,0,87,0,17,0,9801,55,3007,12336,5,777,2,0,39691,0,0
4,0,4880,425,0,158,1237,0,14158,4208,22897,16430,142,193,0,16,13878,376,0
904,864,3740,9,0,8,3006,0,16010,4321,10472,11837,24,1072,0,605,26130,0,0
12326,174,2163,0,0,0,1448,0,16216,8267,63,4549,0,0,0,1905,31891,0,0
0,0,663,0,0,0,849,0,12752,710,3910,16647,48,21,0,0,43375,27,0
0,0,1964,0,0,7,522,0,14302,1297,0,5034,0,962,0,0,54914,0,0
356,0,4573,0,0,0,749,0,12921,3052,771,7016,0,0,0,11,49553,0,0
0,0,1340,34,0,29,351,0,19425,2017,8251,13055,3,8,2,0,34060,427,0
2,0,13590,0,37,0,109,0,9284,170,3172,11359,8,1376,0,4,39891,0,0
0,223,75,576,0,0,1779,0,18066,568,6945,14117,7,302,0,571,35773,0,0
1431,0,8158,2780,0,10,310,0,13980,626,3008,261,0,1,0,4,46428,2005,0
4,0,1623,0,123,1147,1529,0,26265,5260,140,17,391,256,0,0,42760,0,0
10982,0,9780,0,0,0,30,0,9911,5158,608,23,0,0,0,0,42510,0,0
0,0,289,0,0,0,216,0,11888,0,1462,2067,0,0,0,0,63080,0,0
0,144,1913,1302,0,9,1925,0,16575,2313,7221,13124,28,588,0,123,33737,0,0
0,0,6446,0,0,0,50,0,9218,0,2644,9442,0,0,0,0,51202,0,0
0,0,306,0,0,0,482,0,12572,1351,4528,12495,0,0,0,0,47268,0,0
0,0,11430,0,0,0,241,0,12050,0,3903,9589,0,2,0,45,41742,0,0
0,0,9461,0,0,0,595,0,9509,0,3852,12175,0,0,0,0,43410,0,0
11240,0,10557,0,1,7,4339,0,16763,9523,6377,589,43,0,0,1804,17759,0,0
0,0,1897,0,0,0,4,0,12478,0,1681,4555,0,4,0,0,58383,0,0
159,287,969,1,0,0,972,0,16239,1416,9401,13463,0,27,0,65,36003,0,0
285,67,4647,11,0,5,1137,0,27838,841,12511,7345,537,19,0,188,23571,0,0
2269,0,2028,3095,0,51,249,0,13177,3431,1650,92,0,19,0,94,27423,25424,0
1,0,9066,0,0,0,89,0,8614,0,1352,4573,0,0,0,0,55307,0,0
0,0,594,1012,0,3,1,0,25747,0,16166,5091,0,85,0,4,30299,0,0
25,0,3370,0,0,0,165,0,14371,2484,3779,13199,130,133,0,0,41346,0,0
2,0,6,49,0,0,152,0,13458,0,1849,4533,4,1891,0,294,56764,0,0
0,0,443,0,0,0,699,0,13053,286,3856,5347,0,0,0,0,55318,0,0
2742,0,10660,0,0,14,2329,0,25906,1243,20878,2421,1494,1051,0,8,10113,143,0
8,219,1397,554,5,158,2423,94,19617,896,9500,10571,2,121,3,5,33429,0,0
0,0,1151,0,0,0,736,0,21226,10,1864,1868,28,0,0,0,52119,0,0
0,0,12745,0,0,0,495,0,10110,48,3325,11428,0,3,0,0,40848,0,0
77,0,7512,0,0,0,59,0,13602,1097,2701,12937,0,0,0,0,41017,0,0
0,0,109,0,0,0,481,0,15562,0,1440,3214,74,66,0,2,58054,0,0
0,0,1708,631,0,0,1,0,25367,0,17419,2446,0,341,0,15,31074,0,0
313,383,3598,637,0,57,433,0,12489,317,14806,15230,13,1135,0,7233,20043,2315,0
0,0,397,0,0,0,128,0,11312,0,2297,11100,0,0,0,0,53768,0,0
10159,0,12698,1779,0,9,269,0,14188,2576,2750,10,0,0,0,11,33633,920,0
3805,0,8706,0,0,153,2256,0,26624,1423,20761,3017,1217,909,0,2,10129,0,0
0,0,308,1,0,0,618,0,12470,1345,4465,9791,0,0,0,0,50004,0,0
53,0,1103,553,0,2,873,0,14867,2915,16273,18766,30,291,0,21,21719,1536,0
0,0,5190,0,35,2532,720,2,23642,441,29,24,0,1691,0,0,44696,0,0
0,0,9484,0,0,0,5,0,15471,308,2814,12902,0,0,0,0,38018,0,0
0,0,187,0,0,0,628,0,21557,5,2123,12948,0,86,0,0,41468,0,0
2028,331,5713,143,0,25,881,0,19828,665,2913,8932,0,16,0,27,37500,0,0
8574,0,7632,0,0,0,19,0,12545,2046,277,0,3,0,0,0,47906,0,0
2863,1,2505,55,0,42,1946,0,19907,4056,4313,12358,157,191,0,1553,29055,0,0
76,0,614,0,0,0,511,0,11039,1763,2,4715,0,0,0,0,60282,0,0
0,0,8818,0,671,40,62,277,12084,1790,650,6047,0,7,0,0,48556,0,0
0,0,5205,0,145,3,1479,0,19858,7556,1021,6,959,0,0,26,43257,0,0
0,0,772,0,0,0,968,0,15754,135,2215,6137,0,177,0,18,52826,0,0
66,0,754,0,0,2,251,0,10841,3049,265,0,0,0,0,0,57305,6469,0
0,0,200,0,0,0,388,0,13211,0,3294,8872,0,0,0,0,53037,0,0
1486,0,5251,204,0,0,81,0,12553,3144,1674,175,0,7,0,31,27982,26414,0
99,0,11164,885,9,175,679,1,11099,1202,21823,17914,16,97,2,0,13825,12,0
14917,0,3737,2426,0,1068,732,0,10544,4887,1816,65,0,48,0,0,26597,12165,0
1325,2,1054,3,1,0,1216,0,21645,1283,4006,11200,0,3,0,0,37264,0,0
12,0,2507,0,0,0,13,0,18104,205,2732,14445,0,21,0,0,40963,0,0
5365,0,3304,413,4,6,889,107,20678,965,7829,10658,6,1404,1,0,27368,5,0
0,0,505,11,0,0,123,0,10506,0,645,6428,352,157,0,0,60275,0,0
0,0,5235,16,1,262,1510,0,22564,3380,2,3361,44,393,0,0,42747,0,0
58,46,1191,2,2,65,5072,0,32513,3241,17804,39,1659,467,0,35,16808,0,0
5629,0,2645,446,64,0,798,48,19488,950,8329,12263,0,931,0,0,26964,447,0
637,501,441,206,5,72,654,127,22371,2173,7575,9280,0,1320,0,299,33341,0,0
0,0,1740,3656,0,2,343,0,18318,5561,10015,11513,20,22,0,104,27393,315,0
0,0,472,0,0,1,742,0,12821,2711,4412,10566,0,0,0,1,47276,0,0
657,0,2025,5958,0,18,703,0,18503,5473,460,0,0,0,4,191,37728,7282,0
0,0,114,0,0,3,376,0,13188,732,4304,14267,0,0,0,0,46018,0,0
98,328,222,0,0,3,654,0,19026,584,11628,11392,20,6,0,130,34911,0,0
7,416,273,0,0,58,1318,0,13003,4992,5726,16050,4,60,0,21,37074,0,0
39208,49,1135,7746,0,15,219,0,14574,3726,2638,0,26,20,0,620,9026,0,0
0,0,2621,0,0,82,2239,0,12778,2,381,3939,20,786,0,0,56154,0,0
3223,595,479,9,0,202,661,0,23144,3821,8396,8998,9,1,0,817,28647,0,0
3320,1,11111,0,0,2,2225,0,27087,324,20836,1093,1239,1032,0,31,10599,102,0
0,0,7690,2,6,0,203,0,11732,1138,4397,9963,0,4727,0,0,39144,0,0
0,73,749,93,21,0,1148,0,16177,2580,6539,15645,1,173,0,150,35653,0,0
1,0,8777,0,0,0,210,0,15061,1832,4144,9598,0,1114,0,35,38230,0,0
123,0,1964,1,0,0,2676,0,20579,2181,9056,9595,3,29,0,1,32794,0,0
6997,0,992,0,0,1,30,0,17842,481,307,14695,0,0,0,0,37657,0,0
86,246,339,6,0,0,628,0,13419,1776,9301,16241,2,51,0,53,36854,0,0
7883,0,5722,1269,0,1459,823,0,7424,5395,1731,0,0,10,0,0,27222,20064,0
4635,0,3371,710,13,20,938,0,20486,1870,6930,10375,0,548,0,0,28772,334,0
10,0,1185,0,0,0,398,0,18546,1101,2364,4070,0,138,0,347,50843,0,0
0,0,4971,0,0,0,7,0,15483,3006,0,6229,0,50,0,0,49256,0,0
0,0,1623,0,0,0,285,0,11917,10,1338,8516,0,0,0,0,55313,0,0
2246,0,3106,0,0,0,175,0,26709,0,2412,6375,0,316,0,8,37655,0,0
1433,0,25045,3020,0,4,838,0,13528,1008,7807,1048,0,335,0,0,24936,0,0
5005,0,5796,15,0,21,1819,0,19998,1633,1539,10121,0,52,0,0,33003,0,0
66,0,592,692,0,0,1000,0,14435,9,0,12741,0,6980,0,0,42487,0,0
5,0,767,684,0,66,404,0,12817,1600,21554,17134,26,39,1,17480,6421,4,0
40,0,2297,73,0,76,1601,0,16055,3668,23056,16958,38,315,8,31,13943,843,0
0,0,289,0,0,0,193,0,10664,0,1517,9824,0,0,0,0,56515,0,0
2,487,643,0,0,0,370,0,12027,4027,7512,15694,38,13,0,19,38170,0,0
