index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
1, 2018/08/08 17:15:58.405, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:59.409, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:00.416, 37.29 W, 32 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:01.419, 37.29 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:02.423, 37.29 W, 41 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:03.426, 37.29 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:04.430, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:05.434, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:06.437, 37.29 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:07.441, 127.71 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:08.445, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:09.451, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:10.455, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:11.458, 37.02 W, 12 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:12.462, 37.75 W, 6 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:13.466, 37.29 W, 25 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:14.469, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:15.473, 134.74 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:16.476, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:17.480, 37.04 W, 2 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:18.483, 37.04 W, 41 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:19.487, 37.29 W, 40 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:20.491, 37.28 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:21.494, 37.29 W, 39 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:22.498, 37.29 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:23.502, 37.02 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:24.505, 37.04 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:25.509, 37.26 W, 39 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:26.512, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:27.516, 37.02 W, 41 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:28.523, 124.64 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:29.527, 37.29 W, 40 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:30.530, 37.29 W, 39 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:31.534, 37.29 W, 39 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:32.537, 37.51 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:33.541, 37.29 W, 7 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:34.545, 39.94 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:35.549, 37.29 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:16:36.553, 96.14 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:37.559, 37.29 W, 39 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:38.562, 41.40 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:39.566, 37.29 W, 41 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:40.570, 38.24 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:41.574, 37.29 W, 39 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:42.578, 37.26 W, 39 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:43.581, 37.26 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:44.585, 37.29 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:45.589, 37.26 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:46.595, 58.62 W, 40 %, 1328 MHz, 42, 5113 MiB
1, 2018/08/08 17:16:47.599, 37.29 W, 13 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:48.603, 37.02 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:49.606, 37.75 W, 41 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:50.613, 37.29 W, 8 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:51.617, 37.26 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:52.621, 37.29 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:53.624, 37.53 W, 40 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:54.628, 37.29 W, 25 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:55.631, 37.29 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:56.635, 152.65 W, 22 %, 1328 MHz, 42, 5113 MiB
1, 2018/08/08 17:16:57.639, 38.48 W, 40 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:58.643, 37.04 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:16:59.649, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:17:00.652, 84.84 W, 27 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:17:01.656, 37.04 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:17:02.660, 150.55 W, 9 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:17:03.664, 37.53 W, 21 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:17:04.667, 37.26 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:17:05.671, 137.57 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:17:06.675, 52.57 W, 32 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:17:07.679, 37.29 W, 0 %, 1328 MHz, 41, 5113 MiB
