index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
1, 2018/08/08 17:00:14.072, 37.29 W, 31 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:15.076, 37.29 W, 16 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:16.079, 50.66 W, 40 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:17.083, 37.26 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:18.087, 37.26 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:19.091, 41.64 W, 40 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:20.094, 116.40 W, 4 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:21.098, 37.29 W, 40 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:22.105, 37.26 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:23.109, 37.29 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:24.112, 37.02 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:25.116, 37.29 W, 13 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:26.120, 37.29 W, 41 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:27.124, 37.51 W, 3 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:28.127, 37.53 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:29.131, 37.26 W, 4 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:30.135, 37.53 W, 40 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:31.141, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 17:00:32.145, 79.45 W, 26 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:33.149, 37.53 W, 40 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:34.152, 37.53 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:35.159, 38.72 W, 39 %, 1328 MHz, 41, 5625 MiB
