index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
0, 2018/08/07 17:12:29.881, 37.99 W, 43 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:30.885, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:31.888, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:32.892, 114.79 W, 28 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:12:33.896, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:34.900, 38.47 W, 43 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:35.904, 37.99 W, 41 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:36.908, 37.99 W, 7 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:37.914, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:38.917, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:39.921, 38.01 W, 19 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:40.925, 66.36 W, 37 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:12:41.928, 71.21 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:42.932, 37.77 W, 7 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:43.936, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:44.939, 37.99 W, 20 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:45.943, 156.70 W, 7 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:12:46.949, 83.21 W, 31 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:12:47.953, 37.99 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:48.956, 37.99 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:49.960, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:50.963, 137.74 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:12:51.967, 37.99 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:52.971, 37.99 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:53.975, 37.99 W, 39 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:54.978, 37.99 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:55.985, 37.99 W, 42 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:12:56.988, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:57.992, 65.18 W, 14 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:12:58.996, 36.53 W, 45 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:59.999, 40.91 W, 38 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:01.003, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:13:02.007, 62.99 W, 19 %, 1328 MHz, 44, 5625 MiB
